user_id,subscription_type,final_journey
468130,Annual,Other-Log in-Other-Log in-Other-Coupon
468139,Monthly,Homepage-Sign up-Log in-Homepage-Log in-Log in-Homepage-Log in-Other-Career track certificate-Homepage-Log in-Homepage-Career track certificate-Sign up-Checkout
468159,Annual,Courses-Courses-Course certificate-Pricing-Checkout-Upcoming courses-Career tracks-Resources center-Resources center-Courses-Courses-Pricing-Course certificate-Upcoming courses-Other-Coupon-Homepage-Courses-Sign up-Checkout-Log in-Checkout-Checkout
468179,Monthly,Other-Checkout
468198,Annual,Homepage-Career tracks-Sign up-Checkout-Log in-Career tracks-Sign up-Log in-Checkout
468201,Annual,Homepage-Courses-Career track certificate-Coupon-Coupon-Homepage-Pricing-Checkout-Homepage-Courses-Log in-Coupon
468214,Annual,Homepage-Pricing-Pricing-Checkout-Pricing-Checkout-Checkout-Checkout-Checkout-Coupon
468216,Annual,Homepage-Pricing-Courses-Coupon
468224,Annual,Homepage-Career tracks-Sign up-Career tracks-Career track certificate-Courses-Homepage-Pricing-Coupon
468228,Annual,Homepage-Courses-Career tracks-Upcoming courses-Resources center-Pricing-Homepage-Pricing-Checkout
468240,Annual,Homepage-Career track certificate-Career track certificate-Career tracks-Homepage-Sign up-Sign up-Checkout
468243,Annual,Homepage-Course certificate-Resources center-Courses-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout
468247,Annual,Coupon
468261,Annual,Coupon
468264,Annual,Coupon-Coupon
468278,Annual,Other-Coupon-Log in-Other-Other-Other
468298,Annual,Coupon
468319,Annual,Coupon
468346,Annual,Other-Career track certificate-Courses-Career tracks-Upcoming courses-Coupon
468397,Annual,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Sign up-Checkout-Coupon-Coupon-Log in-Log in-Checkout-Log in-Checkout-Homepage-Log in-Homepage-Sign up-Pricing-Courses-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Sign up-Other-Career tracks-Sign up-Log in-Homepage-Pricing-Sign up-Pricing-Checkout-Homepage-Sign up-Homepage-Sign up-Pricing-Homepage-Career tracks-Sign up-Checkout-Homepage-Career track certificate-Sign up-Coupon-Coupon-Homepage-Career tracks-Courses-Sign up-Log in-Other-Coupon-Other-Coupon-Coupon
468402,Annual,Coupon-Coupon
468407,Annual,Coupon
468413,Monthly,Courses-Sign up-Sign up-Sign up-Checkout
468417,Annual,Homepage-Career tracks-Resources center-Homepage-Pricing-Sign up-Homepage-Pricing-Checkout-Courses-Sign up-Log in-Checkout-Homepage-Sign up-Log in-Coupon
468426,Annual,Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Sign up-Checkout-Checkout
468450,Monthly,Other-Career track certificate-Career tracks-Career tracks-Sign up-Log in
468460,Annual,Homepage-Pricing-Checkout
468485,Annual,Homepage-Career tracks-Homepage-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Courses-Log in-Other-Coupon-Homepage-Log in-Homepage-Log in-Sign up-Homepage-Sign up-Log in-Log in-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Log in-Homepage-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Checkout
468537,Annual,Coupon
468539,Annual,Coupon-Coupon-Checkout
468547,Annual,Pricing-Checkout-Sign up-Checkout-Checkout-Checkout
468549,Annual,Courses-Sign up-Log in-Checkout
468570,Monthly,Homepage-Course certificate-Courses-Pricing-Sign up-Courses-Pricing-Sign up-Log in-Homepage-Log in-Checkout-Checkout
468582,Annual,Homepage-Pricing-Checkout
468603,Annual,Coupon
468605,Annual,Homepage-Courses-Career tracks-Upcoming courses-Career track certificate-Pricing-Career tracks-Courses-Homepage-Course certificate-Course certificate-Sign up-Course certificate-Career track certificate-Career tracks-Homepage-Sign up-Log in-Career tracks-Log in-Checkout
468634,Annual,Coupon
468670,Annual,Coupon
468682,Monthly,Other-Pricing-Courses-Sign up-Log in-Log in-Log in-Log in-Sign up-Checkout
468685,Annual,Homepage-Courses-Sign up-Coupon
468702,Annual,Homepage-Career tracks-Sign up-Checkout
468709,Annual,Coupon
468710,Annual,Coupon
468715,Annual,Homepage-Pricing-Resources center-Career tracks-Courses-Homepage-Upcoming courses-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Upcoming courses-Courses-Homepage-Courses-Career tracks-Upcoming courses-Career tracks-Coupon
468750,Annual,Homepage-Career track certificate-Course certificate-Courses-Coupon
468754,Annual,Homepage-Career tracks-Sign up-Coupon
468768,Annual,Coupon-Coupon
468772,Monthly,Homepage-Career tracks-Sign up-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Sign up-Log in-Log in-Checkout-Checkout
468777,Monthly,Other-Log in-Log in-Log in-Checkout-Pricing-Sign up-Checkout
468833,Quarterly,Pricing-Sign up-Checkout-Checkout
468839,Monthly,Log in-Log in-Checkout
468844,Annual,Homepage-Career track certificate-Course certificate-Career tracks-Homepage-Pricing-Career tracks-Homepage-Career tracks-Sign up-Checkout
468847,Annual,Homepage-Pricing-Career track certificate-Homepage-Pricing-Courses-Upcoming courses-Career track certificate-Homepage-Courses-Log in-Homepage-Pricing-Homepage-Career track certificate-Courses-Homepage-Pricing-Checkout-Pricing-Checkout-Log in-Log in-Checkout
468859,Annual,Coupon
468869,Annual,Homepage-Pricing-Homepage-Pricing-Pricing-Courses-Career tracks-Homepage-Sign up-Checkout-Checkout-Checkout-Coupon
468897,Annual,Other-Sign up-Checkout
468906,Annual,Homepage-Career tracks-Courses-Sign up-Checkout-Checkout
468907,Annual,Other-Sign up-Checkout-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Career tracks-Log in-Career tracks-Sign up-Checkout-Checkout-Checkout-Homepage-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Log in-Log in-Log in-Log in-Other-Homepage-Sign up-Log in-Log in-Checkout
468910,Annual,Other-Courses-Career track certificate-Coupon
468914,Annual,Homepage-Courses-Courses-Success stories-Upcoming courses-Career tracks-Sign up-Career tracks-Courses-Sign up-Checkout-Homepage-Instructors-Career tracks-Coupon-Coupon-Checkout
468915,Annual,Coupon
468917,Annual,Coupon
468920,Annual,Homepage-Courses-Sign up-Resources center-Pricing-Checkout-Resources center-Pricing-Checkout-Log in-Log in-Checkout
468927,Monthly,Other-Career tracks-Homepage-Career track certificate-Career tracks-Upcoming courses-Homepage-Career track certificate-Sign up-Resources center-Other-Other-Resources center-Other-Blog-Other-Blog-Checkout
468961,Annual,Courses-Sign up-Checkout
468970,Annual,Coupon
468973,Annual,Coupon-Coupon
468978,Annual,Coupon
469008,Annual,Coupon-Coupon
469021,Annual,Coupon
469024,Annual,Coupon
469060,Annual,Other-Homepage-Career track certificate-Career tracks-Pricing-Upcoming courses-Other-Courses-Sign up-Checkout
469068,Annual,Homepage-Pricing-Coupon-Coupon-Checkout
469073,Annual,Homepage-Career tracks-Coupon-Career tracks-Pricing-Sign up-Courses-Career track certificate-Coupon-Coupon-Coupon
469094,Annual,Homepage-Pricing-Resources center-Other-Sign up-Homepage-Blog-Success stories-Other-Resources center-Career track certificate-Course certificate-Homepage-Courses-Career track certificate-Sign up-Career tracks-Homepage-Career tracks-Career track certificate-Other-Course certificate-Coupon-Homepage-Pricing-Checkout
469102,Annual,Coupon-Coupon-Coupon
469106,Annual,Homepage-Courses-Sign up-Career track certificate-Resources center-Other-Coupon
469121,Annual,Homepage-Pricing-Other-Pricing-Coupon-Coupon
469129,Annual,Other-Career track certificate-Coupon
469132,Annual,Coupon
469140,Annual,Courses-Other-Homepage-Pricing-Checkout-Coupon-Other-Career track certificate-Career tracks-Courses
469146,Annual,Coupon
469153,Annual,Coupon
469162,Monthly,Homepage-Courses-Career tracks-Sign up-Homepage-Career tracks-Pricing-Sign up-Log in-Log in-Log in-Checkout
469209,Monthly,Other-Log in-Log in-Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Log in-Sign up-Checkout-Log in-Checkout
469214,Monthly,Homepage-Sign up-Log in-Checkout
469228,Monthly,Sign up-Checkout
469313,Monthly,Log in-Other-Homepage-Homepage-Log in-Other-Courses-Courses-Career tracks-Homepage-Pricing-Checkout-Coupon
469323,Monthly,Homepage-Courses-Sign up-Homepage-Log in-Log in-Homepage-Log in
469356,Annual,Courses-Sign up-Pricing-Resources center-Coupon
469375,Annual,Other-Other-Log in-Log in-Log in-Log in-Coupon-Coupon-Coupon
469383,Monthly,Homepage-Sign up-Other-Pricing-Homepage-Log in
469398,Monthly,Other-Sign up-Checkout-Homepage-Pricing-Log in-Other-Checkout-Checkout-Homepage-Log in-Checkout-Checkout-Checkout
469410,Annual,Homepage-Courses-Homepage-Courses-Pricing-Checkout-Homepage-Courses-Sign up-Log in-Coupon
469479,Annual,Homepage-Sign up-Career track certificate-Course certificate-Pricing-Pricing-Courses-Sign up-Log in-Homepage-Other-Log in-Homepage-Log in-Log in-Homepage-Career track certificate-Career tracks-Log in-Homepage-Career track certificate-Log in-Homepage-Log in-Checkout-Checkout-Homepage-Log in-Checkout-Log in-Checkout-Checkout-Log in-Checkout-Homepage-Log in
469533,Annual,Homepage-Sign up-Homepage-Sign up-Log in-Coupon
469709,Monthly,Courses-Sign up-Checkout
469721,Monthly,Log in-Other-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Homepage-Log in-Log in-Sign up-Checkout-Checkout
469785,Monthly,Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Checkout-Checkout-Log in-Log in-Log in
469859,Annual,Other-Pricing-Career tracks-Sign up-Other-Coupon
469922,Annual,Other-Homepage-Log in-Coupon-Log in-Log in
469931,Monthly,Sign up-Sign up-Log in-Homepage-Log in-Sign up-Checkout-Checkout
469961,Annual,Homepage-Pricing-Career tracks-Courses-Checkout-Homepage-Resources center-Courses-Career tracks-Courses-Career tracks-Sign up-Homepage-Sign up-Coupon-Log in-Coupon
469993,Annual,Homepage-Pricing-Courses-Career track certificate-Career tracks-Checkout-Homepage-Pricing-Pricing-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Other-Resources center-Homepage-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Coupon-Checkout-Checkout
470028,Annual,Homepage-Pricing-Checkout-Courses-Courses-Courses-Career tracks-Upcoming courses-Resources center-Resources center-Career track certificate-Instructors-About us-About us-Courses-Course certificate-Career track certificate-Career tracks-Homepage-Pricing-Checkout-Homepage-Pricing-Courses-Other-Upcoming courses-Career tracks-Log in-Homepage-Log in-Homepage-Pricing-Checkout
470102,Quarterly,Sign up-Checkout
470224,Monthly,Homepage-Courses-Pricing-Sign up-Pricing-Log in-Checkout
470262,Monthly,Courses-Sign up-Checkout
470307,Annual,Career tracks-Sign up-Log in-Log in-Log in-Coupon
470344,Monthly,Pricing-Sign up-Checkout
470350,Quarterly,Homepage-Log in-Homepage-Course certificate-Career track certificate-Career track certificate-Career tracks-Courses-Homepage-Log in-Checkout-Checkout-Checkout-Log in-Sign up-Homepage-Log in-Log in-Checkout-Log in-Log in-Checkout-Log in-Homepage-Courses-Homepage-Log in-Courses-Log in
470366,Monthly,Homepage-Sign up-Homepage-Log in-Log in-Checkout
470403,Monthly,Homepage-Pricing-Courses-Career track certificate-Resources center-Resources center-Courses-Pricing-Courses-Career tracks-Pricing-Sign up-Log in-Checkout-Checkout
470435,Monthly,Homepage-Career tracks-Sign up-Sign up-Checkout
470437,Monthly,Homepage-Career tracks-Sign up-Checkout
470478,Monthly,Sign up-Homepage-Log in-Checkout-Checkout
470656,Monthly,Homepage-Career track certificate-Pricing-Courses-Sign up-Homepage-Log in-Homepage-Courses-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Homepage-Log in-Checkout-Checkout
470950,Annual,Homepage-Log in
470963,Annual,Homepage-Sign up-Homepage-Log in-Coupon
471001,Monthly,Career tracks-Courses-Sign up-Checkout
471019,Monthly,Homepage-Log in-Checkout
471234,Annual,Other-Courses-Homepage-Pricing-Checkout-Sign up-Homepage-Sign up-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Coupon
471328,Annual,Coupon
471413,Annual,Homepage-Career tracks-Pricing-Homepage-Pricing-Other-Course certificate-Resources center-Courses-Other-Courses-Homepage-Homepage-Pricing-Courses-Log in-Other-Other-Sign up-Homepage-Log in-Other-Log in-Homepage-Log in-Checkout-Checkout
471435,Annual,Homepage-Courses-Courses-Career tracks-Courses-Pricing-Career tracks-Courses-Upcoming courses-Log in-Sign up-Homepage-Log in-Homepage-Log in-Coupon
471544,Monthly,Homepage-Sign up-Checkout
471607,Annual,Homepage-Sign up-Homepage-Pricing-Homepage-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Coupon
471616,Monthly,Pricing-Sign up-Checkout
471625,Annual,Log in-Log in-Checkout-Log in
471666,Monthly,Log in-Other-Sign up-Log in-Checkout-Checkout
471686,Annual,Homepage-Career tracks-Sign up-Other-Career tracks-Pricing-Career tracks-Pricing-Homepage-Career tracks-Pricing-Courses-Career track certificate-Log in-Log in-Checkout-Checkout-Checkout-Checkout
471772,Annual,Coupon-Coupon
471779,Annual,Homepage-Sign up-Checkout-Checkout
471876,Annual,Other-Other-Other-Coupon-Coupon
471896,Annual,Homepage-Sign up-Pricing-Homepage-Homepage-Pricing-Pricing-Sign up-Checkout-Checkout-Checkout
471936,Monthly,Courses-Sign up-Checkout
472133,Monthly,Career tracks-Courses-Courses-Pricing-Career tracks-Courses-Checkout-Pricing-Log in-Checkout-Log in
472275,Monthly,Homepage-Sign up-Checkout
472292,Monthly,Homepage-Career track certificate-Courses-Sign up-Pricing-Log in-Checkout
472312,Annual,Pricing-Checkout-Homepage-Resources center-Other-Career tracks-Upcoming courses-Courses-Sign up-Log in-Checkout-Coupon-Coupon-Coupon-Homepage-Log in-Sign up-Coupon-Coupon-Log in-Coupon
472385,Monthly,Courses-Pricing-Pricing-Career tracks-Sign up
472395,Monthly,Sign up-Log in-Log in-Homepage-Course certificate-Career track certificate-Career tracks-Sign up-Homepage-Sign up-Log in-Homepage-Course certificate-Career track certificate-Sign up-Log in-Log in-Homepage-Other-Log in-Homepage-Log in-Sign up-Log in-Homepage-Sign up-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Checkout-Checkout
472407,Monthly,Homepage-Sign up-Checkout
472417,Monthly,Homepage-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
472504,Annual,Coupon-Log in-Coupon
472534,Monthly,Homepage-Pricing-Sign up-Other-Log in-Log in-Log in-Checkout
472536,Annual,Homepage-Pricing-Checkout-Resources center-Resources center-Homepage-Homepage-Sign up-Homepage-Log in-Checkout-Checkout
472540,Monthly,Homepage-Courses-Sign up-Checkout
472587,Monthly,Other-Log in-Checkout-Checkout-Checkout-Checkout
472640,Annual,Courses-Sign up-Resources center-Other-Sign up-Homepage-Log in-Other-Log in-Checkout
472714,Monthly,Courses-Sign up-Homepage-Log in-Checkout-Checkout-Checkout
472764,Quarterly,Courses-Sign up-Courses-Log in-Checkout
472824,Monthly,Homepage-Sign up-Courses-Homepage-Log in-Log in-Homepage-Log in-Sign up-Homepage-Log in-Homepage-Log in-Log in-Sign up-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Checkout-Checkout-Log in-Checkout
472863,Monthly,Career tracks-Pricing-Sign up-Log in-Checkout-Checkout
472904,Annual,Coupon-Coupon-Coupon
472929,Annual,Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Pricing-Log in-Log in-Sign up-Coupon
473149,Monthly,Career tracks-Sign up-Checkout
473220,Monthly,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career tracks-Sign up-Log in-Checkout
473226,Annual,Homepage-Sign up-Log in
473235,Annual,Coupon
473288,Monthly,Other-Log in-Checkout-Log in
473320,Monthly,Homepage-Courses-Sign up-Log in-Homepage-Sign up-Log in-Homepage-Log in-Log in-Checkout-Checkout-Checkout-Checkout-Checkout
473362,Annual,Homepage-Courses-Pricing-Homepage-Career tracks-Career track certificate-Instructors-Courses-Log in-Sign up-Career tracks-Log in-Checkout-Checkout-Homepage-Log in-Homepage-Pricing-Career tracks-Pricing-Checkout-Homepage-Career tracks-Career tracks-Pricing-Checkout-Resources center-Upcoming courses-Courses-Courses-Pricing-Checkout-Coupon-Coupon-Coupon-Checkout-Checkout
473410,Annual,Homepage-Sign up-Log in-Log in-Checkout
473521,Annual,Homepage-Sign up-Pricing-Coupon-Checkout-Checkout-Sign up
473558,Monthly,Sign up-Homepage-Log in-Homepage-Log in-Coupon
473590,Annual,Courses-Sign up-Checkout
473658,Monthly,Homepage-Sign up-Log in-Homepage-Log in-Log in-Log in-Checkout
473724,Monthly,Other-Sign up-Course certificate-Career track certificate-Career tracks-Log in-Homepage-Log in-Checkout
473762,Annual,Homepage-Resources center-Other-Career track certificate-Career tracks-Sign up-Other-Sign up-Log in-Coupon
473792,Annual,Homepage-Sign up-Homepage-Courses-Courses-Pricing-Career track certificate-Resources center-Course certificate-Career tracks-Sign up-Courses-Career tracks-Career track certificate-Upcoming courses-Homepage-Career tracks-Sign up-Sign up-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Sign up-Log in-Coupon
473826,Monthly,Homepage-Career tracks-Sign up-Career tracks-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout
473972,Monthly,Homepage-Career tracks-Sign up-Checkout
473973,Monthly,Homepage-Sign up-Log in-Log in
473999,Monthly,Courses-Sign up-Sign up-Checkout-Checkout
474038,Monthly,Homepage-Courses-Pricing-Resources center-Career tracks-Upcoming courses-Sign up-Course certificate-Checkout
474142,Annual,Homepage-Career track certificate-Homepage-Course certificate-Career tracks-Homepage-Career track certificate-Pricing-Course certificate-Career tracks-Career track certificate-Courses-Pricing-Homepage-Sign up-Homepage-Career track certificate-Resources center-Course certificate-Career tracks-Upcoming courses-Career tracks-Courses-Sign up-Homepage-Career tracks-Homepage-Career track certificate-Career tracks-Pricing-Homepage-Pricing-Career tracks-Sign up-Log in-Sign up-Log in-Other-Coupon
474143,Monthly,Homepage-Course certificate-Sign up-Pricing-Homepage-Course certificate-Sign up-Homepage-Log in-Checkout
474256,Monthly,Log in-Sign up-Checkout
474346,Monthly,Homepage-Career tracks-Sign up-Homepage-Sign up-Checkout
474383,Monthly,Homepage-Sign up-Log in-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474403,Monthly,Sign up-Checkout
474406,Monthly,Homepage-Sign up-Other-Log in-Homepage-Resources center-Log in-Other-Pricing-Log in-Homepage-Log in-Homepage-Log in-Log in-Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Checkout
474415,Annual,Homepage-Sign up-Pricing-Log in-Other-Checkout-Checkout
474515,Annual,Coupon
474521,Annual,Homepage-Career tracks-Sign up-Homepage-Pricing-Sign up-Log in-Log in-Checkout
474592,Monthly,Homepage-Career tracks-Pricing-Checkout-Checkout
474730,Monthly,Homepage-Career tracks-Sign up-Homepage-Log in-Checkout-Checkout-Checkout-Checkout
474972,Monthly,Homepage-Course certificate-Career track certificate-Career tracks-Pricing-Sign up-Checkout
474983,Annual,Homepage-Career track certificate-Career tracks-Courses-Pricing-Courses-Resources center-Other-Pricing-Pricing-Courses-Homepage-Coupon
475039,Annual,Homepage-Career tracks-Sign up-Pricing-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Course certificate-Homepage-Log in-Checkout
475043,Annual,Homepage-Sign up-Homepage-Log in-Homepage-Log in-Coupon-Coupon
475078,Monthly,Homepage-Pricing-Homepage-Sign up-Checkout-Checkout-Checkout-Checkout
475136,Annual,Homepage-Log in-Checkout
475159,Annual,Homepage-Career tracks-Sign up-Coupon
475286,Monthly,Log in-Career track certificate-Sign up-Homepage-Log in-Career track certificate-Success stories-Sign up-Checkout-Checkout-Checkout-Checkout
475366,Quarterly,Homepage-Career tracks-Courses-Sign up-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout-Checkout-Checkout-Homepage-Log in-Checkout
475623,Monthly,Homepage-Pricing-Courses-Courses-Pricing-Courses-Log in-Sign up-Checkout
475698,Monthly,Homepage-Career tracks-Sign up-Homepage-Log in-Other-Log in-Courses-Homepage-Pricing-Log in-Homepage-Pricing-Log in-Checkout
475701,Monthly,Homepage-Career tracks-Courses-Career track certificate-Course certificate-Career tracks-Pricing-Career tracks-Sign up-Checkout
475747,Monthly,Pricing-Checkout-Homepage-Sign up-Checkout
475774,Annual,Coupon-Pricing-Checkout-Pricing-Checkout-Coupon
475782,Annual,Homepage-Courses-Coupon
475920,Annual,Coupon
475985,Annual,Other-Other-Other
475991,Annual,Homepage-Sign up-Course certificate-Career track certificate-Courses-Courses-Career tracks-Homepage-Courses-Course certificate-Career track certificate-Pricing-Checkout-Homepage-Log in-Courses-Courses-Log in-Other-Homepage-Checkout-Checkout
476068,Annual,Pricing-Sign up-Sign up-Pricing-Log in-Checkout
476069,Monthly,Sign up-Homepage-Log in-Homepage-Log in-Other-Courses-Log in-Other-Resources center-Checkout
476093,Annual,Coupon-Coupon
476098,Monthly,Other-Log in-Log in-Checkout
476110,Monthly,Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476129,Annual,Coupon
476251,Annual,Other-Other-Other
476302,Monthly,Coupon-Sign up-Homepage-Pricing-Course certificate-Course certificate-Career track certificate-Career tracks-Courses-Pricing-Checkout-Other-Checkout-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Resources center-Other-Log in-Checkout-Course certificate-Other-Resources center-Courses-Pricing-Checkout
476566,Monthly,Homepage-Courses-Sign up-Career tracks-Career tracks-Sign up-Checkout
476580,Monthly,Homepage-Pricing-Courses-Sign up-Checkout-Checkout
476763,Monthly,Other-Course certificate-Sign up-Log in-Log in-Log in-Checkout
476848,Monthly,Homepage-Courses-Homepage-Courses-Career tracks-Courses-Pricing-Homepage-Pricing-Sign up-Log in-Resources center-Courses-Other-Pricing-Log in-Resources center-Resources center-Pricing-Courses-Log in-Checkout
477022,Monthly,Coupon-Coupon
477323,Monthly,Instructors-Career track certificate-Career tracks-Courses-Homepage-Pricing-Sign up-Homepage-Career track certificate-Career tracks-Courses-Pricing-Career tracks-Courses-Career tracks-Resources center-Upcoming courses-Other-Success stories-Pricing-Career track certificate-Courses-Checkout-Homepage-Log in
477463,Monthly,Homepage-Career tracks-Sign up-Courses-Pricing-Career tracks-Course certificate-Courses-Courses-Sign up-Log in-Checkout-Checkout
477604,Monthly,Homepage-Log in-Checkout-Sign up-Checkout
477976,Monthly,Homepage-Courses-Sign up-Checkout
478040,Monthly,Homepage-Sign up-Coupon-Checkout-Checkout-Checkout-Checkout-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Other-Log in-Checkout-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Checkout-Homepage-Log in-Checkout-Log in
478049,Quarterly,Homepage-Sign up-Other-Courses-Career tracks-Success stories-Pricing-Sign up-Homepage-Sign up-Checkout-Other-Success stories-Coupon-Log in-Homepage-Log in-Homepage-Log in-Checkout
478081,Monthly,Homepage-Sign up-Homepage-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,Quarterly,Homepage-Log in-Checkout-Checkout-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Checkout
478251,Monthly,Courses-Sign up-Checkout
478314,Annual,Coupon
478421,Annual,Coupon
478854,Annual,Coupon-Coupon
478956,Monthly,Homepage-Sign up-Checkout-Checkout
479048,Annual,Other-Pricing-Success stories-Resources center-Log in-Log in-Log in-Checkout-Checkout
479087,Annual,Other
479115,Annual,Other-Other-Other
479150,Monthly,Courses-Sign up-Sign up-Log in-Checkout
479193,Monthly,Courses-Sign up-Checkout
479260,Annual,Homepage-Courses-Courses-Sign up-Checkout-Checkout-Homepage-Sign up-Checkout-Checkout-Sign up-Checkout
479276,Annual,Homepage-Instructors-Homepage-Courses-Career tracks-Sign up-Log in-Coupon-Coupon
479353,Annual,Homepage-Courses-Career tracks-Career track certificate-Course certificate-Pricing-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Courses-Sign up-Log in-Checkout-Checkout-Homepage-Pricing-Checkout-Log in-Sign up-Log in-Checkout-Checkout-Checkout-Pricing-Log in-Checkout-Pricing-Log in-Pricing-Log in-Checkout
479372,Monthly,Checkout
479391,Quarterly,Pricing-Checkout-Checkout-Checkout
479498,Annual,Coupon
479504,Annual,Other-Coupon-Checkout-Coupon-Coupon
479574,Monthly,Homepage-Career track certificate-Sign up-Pricing-Other-Pricing-Checkout-Homepage-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Homepage-Log in-Homepage-Courses-Career tracks-Log in-Homepage-Log in-Checkout-Log in-Checkout-Homepage-Log in-Checkout
479580,Annual,Coupon-Coupon
479607,Annual,Coupon
479981,Monthly,Homepage-Career tracks-Sign up-Sign up-Checkout-Checkout
479986,Annual,Other-Other
480532,Annual,Coupon
480615,Monthly,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Log in-Other-Resources center-Other-Checkout-Checkout
480655,Annual,Sign up-Homepage-Log in
480663,Monthly,Homepage-Career tracks-Pricing-Homepage-Career tracks-Homepage-Career tracks-Sign up-Homepage-Log in-Checkout-Checkout-Sign up-Homepage-Log in-Checkout-Checkout-Checkout
480685,Monthly,Homepage-Course certificate-Pricing-Courses-Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Checkout
481147,Annual,Other-Other-Other-Other-Other-Other
481415,Annual,Other-Other-Other-Other-Other-Other-Other
481441,Monthly,Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Log in-Log in-Homepage-Log in-Pricing-Log in-Homepage-Log in-Homepage-Log in-Pricing-Log in-Log in-Homepage-Log in-Pricing-Log in-Pricing-Log in-Pricing-Log in-Other-Other-Other-Other-Other-Log in-Log in-Log in-Other-Other-Other-Other
481765,Annual,Other-Other-Other-Other
481795,Annual,Homepage-Pricing-Sign up-Checkout-Checkout
481817,Annual,Other-Other
481898,Monthly,Other-Log in-Checkout
481937,Annual,Other-Other-Other-Other
482184,Annual,Other
482290,Annual,Homepage-Pricing-Career track certificate-Sign up-Courses-Course certificate-Career tracks-Coupon
482356,Annual,Other-Other-Other-Other-Other-Other
482517,Annual,Other-Other
483339,Monthly,Log in-Sign up-Checkout
483547,Annual,Other-Other
483659,Monthly,Other-Homepage-Log in-Homepage-Log in-Other-Homepage-Log in-Log in-Homepage-Sign up-Other-Log in-Coupon
483925,Annual,Other-Pricing-Coupon
484742,Annual,Other-Other-Other
